# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	91533	92768	+							CELGI_RS00400	1236		old_locus_tag=Celgi_0079
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	91533	92768	+	WP_013882141.1	WP_013882141.1		ThiF family adenylyltransferase			CELGI_RS00400	1236	411	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	92840	94198	+							CELGI_RS00405	1359		old_locus_tag=Celgi_0080
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	92840	94198	+	WP_013882142.1	WP_013882142.1		molybdopterin molybdotransferase MoeA			CELGI_RS00405	1359	452	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	94195	94671	+					moaC		CELGI_RS00410	477		old_locus_tag=Celgi_0081
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	94195	94671	+	WP_013882143.1	WP_013882143.1		cyclic pyranopterin monophosphate synthase MoaC	moaC		CELGI_RS00410	477	158	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	94668	95459	+							CELGI_RS00415	792		old_locus_tag=Celgi_0082
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	94668	95459	+	WP_245528128.1	WP_245528128.1		NTP transferase domain-containing protein			CELGI_RS00415	792	263	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	95456	95722	+							CELGI_RS00420	267		old_locus_tag=Celgi_0083
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	95456	95722	+	WP_013882145.1	WP_013882145.1		DUF6457 domain-containing protein			CELGI_RS00420	267	88	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	95719	95952	+							CELGI_RS00425	234		old_locus_tag=Celgi_0084
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	95719	95952	+	WP_013882146.1	WP_013882146.1		MoaD/ThiS family protein			CELGI_RS00425	234	77	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	95959	97008	-					moaA		CELGI_RS00430	1050		old_locus_tag=Celgi_0085
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	95959	97008	-	WP_013882147.1	WP_013882147.1		GTP 3',8-cyclase MoaA	moaA		CELGI_RS00430	1050	349	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	97005	97418	-							CELGI_RS00435	414		old_locus_tag=Celgi_0086
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	97005	97418	-	WP_013882148.1	WP_013882148.1		molybdenum cofactor biosynthesis protein MoaE			CELGI_RS00435	414	137	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	97415	97894	-							CELGI_RS00440	480		old_locus_tag=Celgi_0087
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	97415	97894	-	WP_041574028.1	WP_041574028.1		MogA/MoaB family molybdenum cofactor biosynthesis protein			CELGI_RS00440	480	159	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	98309	101287	+					gcvP		CELGI_RS00445	2979		old_locus_tag=Celgi_0088
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	98309	101287	+	WP_013882150.1	WP_013882150.1		aminomethyl-transferring glycine dehydrogenase	gcvP		CELGI_RS00445	2979	992	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	101322	102455	+					gcvT		CELGI_RS00450	1134		old_locus_tag=Celgi_0089
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	101322	102455	+	WP_013882151.1	WP_013882151.1		glycine cleavage system aminomethyltransferase GcvT	gcvT		CELGI_RS00450	1134	377	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	102491	102862	+					gcvH		CELGI_RS00455	372		old_locus_tag=Celgi_0090
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	102491	102862	+	WP_013882152.1	WP_013882152.1		glycine cleavage system protein GcvH	gcvH		CELGI_RS00455	372	123	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	103177	103407	+							CELGI_RS00460	231		old_locus_tag=Celgi_0091
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	103177	103407	+	WP_013882153.1	WP_013882153.1		helix-turn-helix transcriptional regulator			CELGI_RS00460	231	76	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	103644	104051	+							CELGI_RS00465	408		old_locus_tag=Celgi_0092
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	103644	104051	+	WP_013882154.1	WP_013882154.1		(deoxy)nucleoside triphosphate pyrophosphohydrolase			CELGI_RS00465	408	135	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	104081	105214	-							CELGI_RS00470	1134		old_locus_tag=Celgi_0093
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	104081	105214	-	WP_211206542.1	WP_211206542.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			CELGI_RS00470	1134	377	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	105419	107749	-					metE		CELGI_RS00475	2331		old_locus_tag=Celgi_0094
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	105419	107749	-	WP_013882156.1	WP_013882156.1		5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	metE		CELGI_RS00475	2331	776	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	107806	108816	-							CELGI_RS00480	1011		old_locus_tag=Celgi_0095
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	107806	108816	-	WP_013882157.1	WP_013882157.1		methylenetetrahydrofolate reductase			CELGI_RS00480	1011	336	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	109035	109220	-							CELGI_RS00485	186		old_locus_tag=Celgi_0096
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	109035	109220	-	WP_013882158.1	WP_013882158.1		hypothetical protein			CELGI_RS00485	186	61	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	109318	109899	-							CELGI_RS00490	582		old_locus_tag=Celgi_0097
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	109318	109899	-	WP_013882159.1	WP_013882159.1		DNA-3-methyladenine glycosylase I			CELGI_RS00490	582	193	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	109967	114496	-					hrpA		CELGI_RS00495	4530		old_locus_tag=Celgi_0098
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	109967	114496	-	WP_013882160.1	WP_013882160.1		ATP-dependent RNA helicase HrpA	hrpA		CELGI_RS00495	4530	1509	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	114590	115081	+							CELGI_RS00500	492		old_locus_tag=Celgi_0099
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	114590	115081	+	WP_013882161.1	WP_013882161.1		YbaK/EbsC family protein			CELGI_RS00500	492	163	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	115136	116935	-							CELGI_RS00505	1800		old_locus_tag=Celgi_0100
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	115136	116935	-	WP_013882162.1	WP_013882162.1		alpha/beta hydrolase			CELGI_RS00505	1800	599	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	117142	118311	+							CELGI_RS00510	1170		old_locus_tag=Celgi_0101
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	117142	118311	+	WP_041574029.1	WP_041574029.1		exonuclease SbcCD subunit D			CELGI_RS00510	1170	389	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	118311	121598	+							CELGI_RS00515	3288		old_locus_tag=Celgi_0102
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	118311	121598	+	WP_013882164.1	WP_013882164.1		SMC family ATPase			CELGI_RS00515	3288	1095	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	121652	122068	-							CELGI_RS00520	417		old_locus_tag=Celgi_0103
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	121652	122068	-	WP_013882165.1	WP_013882165.1		hypothetical protein			CELGI_RS00520	417	138	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	122192	122887	+							CELGI_RS00525	696		old_locus_tag=Celgi_0104
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	122192	122887	+	WP_245528130.1	WP_245528130.1		DUF2993 domain-containing protein			CELGI_RS00525	696	231	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	123020	123694	-							CELGI_RS00530	675		old_locus_tag=Celgi_0105
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	123020	123694	-	WP_049785488.1	WP_049785488.1		HNH endonuclease family protein			CELGI_RS00530	675	224	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	123824	124561	+							CELGI_RS00535	738		old_locus_tag=Celgi_0106
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	123824	124561	+	WP_013882168.1	WP_013882168.1		aquaporin family protein			CELGI_RS00535	738	245	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	124583	125020	-							CELGI_RS00540	438		old_locus_tag=Celgi_0107
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	124583	125020	-	WP_041574276.1	WP_041574276.1		nitroreductase family deazaflavin-dependent oxidoreductase			CELGI_RS00540	438	145	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	125471	125995	+							CELGI_RS00545	525		old_locus_tag=Celgi_0108
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	125471	125995	+	WP_013882170.1	WP_013882170.1		FBP domain-containing protein			CELGI_RS00545	525	174	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	126023	126718	-							CELGI_RS00550	696		old_locus_tag=Celgi_0109
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	126023	126718	-	WP_150104782.1	WP_150104782.1		uracil-DNA glycosylase			CELGI_RS00550	696	231	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	126796	127416	-							CELGI_RS00555	621		old_locus_tag=Celgi_0110
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	126796	127416	-	WP_041574277.1	WP_041574277.1		L-threonylcarbamoyladenylate synthase			CELGI_RS00555	621	206	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	127578	128378	+							CELGI_RS00560	801		old_locus_tag=Celgi_0111
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	127578	128378	+	WP_013882173.1	WP_013882173.1		ABC transporter ATP-binding protein			CELGI_RS00560	801	266	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	128378	130939	+							CELGI_RS00565	2562		old_locus_tag=Celgi_0112
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	128378	130939	+	WP_013882174.1	WP_013882174.1		ABC transporter permease			CELGI_RS00565	2562	853	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	131319	132248	-							CELGI_RS00570	930		old_locus_tag=Celgi_0113
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	131319	132248	-	WP_041574278.1	WP_041574278.1		1,4-beta-xylanase			CELGI_RS00570	930	309	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	132454	134190	-							CELGI_RS00575	1737		old_locus_tag=Celgi_0114
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	132454	134190	-	WP_245528193.1	WP_245528193.1		DUF222 domain-containing protein			CELGI_RS00575	1737	578	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	134605	136662	-							CELGI_RS00580	2058		old_locus_tag=Celgi_0115
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	134605	136662	-	WP_013882177.1	WP_013882177.1		elongation factor G			CELGI_RS00580	2058	685	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	136822	137817	-							CELGI_RS00585	996		old_locus_tag=Celgi_0116
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	136822	137817	-	WP_013882178.1	WP_013882178.1		FKBP-type peptidyl-prolyl cis-trans isomerase			CELGI_RS00585	996	331	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	137948	138577	-							CELGI_RS00590	630		old_locus_tag=Celgi_0117
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	137948	138577	-	WP_013882179.1	WP_013882179.1		Pr6Pr family membrane protein			CELGI_RS00590	630	209	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	138721	139806	+							CELGI_RS00595	1086		old_locus_tag=Celgi_0118
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	138721	139806	+	WP_013882180.1	WP_013882180.1		Gfo/Idh/MocA family oxidoreductase			CELGI_RS00595	1086	361	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	139892	141016	+							CELGI_RS00600	1125		old_locus_tag=Celgi_0119
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	139892	141016	+	WP_013882181.1	WP_013882181.1		VIT1/CCC1 family protein			CELGI_RS00600	1125	374	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	141063	142052	+							CELGI_RS00605	990		old_locus_tag=Celgi_0120
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	141063	142052	+	WP_041574031.1	WP_041574031.1		siderophore-interacting protein			CELGI_RS00605	990	329	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	142302	143627	-							CELGI_RS00610	1326		old_locus_tag=Celgi_0121
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	142302	143627	-	WP_211206543.1	WP_211206543.1		type II restriction endonuclease			CELGI_RS00610	1326	441	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	143705	143866	-							CELGI_RS17005	162		old_locus_tag=Celgi_0122
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	143705	143866	-	WP_245528131.1	WP_245528131.1		hypothetical protein			CELGI_RS17005	162	53	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	144120	144524	-							CELGI_RS00615	405		old_locus_tag=Celgi_0123
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	144120	144524	-	WP_049785489.1	WP_049785489.1		M15 family metallopeptidase			CELGI_RS00615	405	134	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	144607	145766	+							CELGI_RS00625	1160		old_locus_tag=Celgi_0125
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	144607	145766	+	WP_169315122.1	WP_169315122.1		IS3 family transposase			CELGI_RS00625	1158	385	ribosomal_slippage
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	146473	146880	-							CELGI_RS00630	408		old_locus_tag=Celgi_0126
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	146473	146880	-	WP_013882187.1	WP_013882187.1		hypothetical protein			CELGI_RS00630	408	135	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	146988	147260	-							CELGI_RS17240	273		old_locus_tag=Celgi_0127
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	146988	147260	-	WP_013882188.1	WP_013882188.1		DUF2752 domain-containing protein			CELGI_RS17240	273	90	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	147579	150374	-							CELGI_RS00640	2796		old_locus_tag=Celgi_0128
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	147579	150374	-	WP_013882189.1	WP_013882189.1		heavy metal translocating P-type ATPase			CELGI_RS00640	2796	931	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	150545	150847	-							CELGI_RS00645	303		old_locus_tag=Celgi_0129
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	150545	150847	-	WP_013882190.1	WP_013882190.1		DUF2933 domain-containing protein			CELGI_RS00645	303	100	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	150844	151065	-							CELGI_RS00650	222		old_locus_tag=Celgi_0130
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	150844	151065	-	WP_150104621.1	WP_150104621.1		hypothetical protein			CELGI_RS00650	222	73	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	151633	151974	+							CELGI_RS00655	342		
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	151633	151974	+	WP_041574032.1	WP_041574032.1		hypothetical protein			CELGI_RS00655	342	113	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	152068	152646	+							CELGI_RS16185	579		
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	152068	152646	+	WP_169315123.1	WP_169315123.1		ABC transporter permease			CELGI_RS16185	579	192	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	152643	153806	+							CELGI_RS00665	1164		old_locus_tag=Celgi_0133
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	152643	153806	+	WP_013882193.1	WP_013882193.1		ABC transporter permease			CELGI_RS00665	1164	387	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	153746	154762	+							CELGI_RS00670	1017		old_locus_tag=Celgi_0134
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	153746	154762	+	WP_211206544.1	WP_211206544.1		ATP-binding cassette domain-containing protein			CELGI_RS00670	1017	338	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	154785	155834	-							CELGI_RS00675	1050		old_locus_tag=Celgi_0135
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	154785	155834	-	WP_245528133.1	WP_245528133.1		ATP-binding protein			CELGI_RS00675	1050	349	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	155885	156604	-							CELGI_RS00680	720		old_locus_tag=Celgi_0136
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	155885	156604	-	WP_041574035.1	WP_041574035.1		response regulator transcription factor			CELGI_RS00680	720	239	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	156787	157101	+							CELGI_RS00685	315		old_locus_tag=Celgi_0137
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	156787	157101	+	WP_013882197.1	WP_013882197.1		glutaredoxin			CELGI_RS00685	315	104	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	157094	158113	+							CELGI_RS00690	1020		old_locus_tag=Celgi_0138
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	157094	158113	+	WP_013882198.1	WP_013882198.1		cytochrome c biogenesis CcdA family protein			CELGI_RS00690	1020	339	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	158113	158739	+							CELGI_RS00695	627		old_locus_tag=Celgi_0139
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	158113	158739	+	WP_013882199.1	WP_013882199.1		redoxin domain-containing protein			CELGI_RS00695	627	208	
gene	protein_coding	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	158969	159769	+							CELGI_RS00700	801		old_locus_tag=Celgi_0141
CDS	with_protein	GCF_000218545.1	Primary Assembly	chromosome		NC_015671.1	158969	159769	+	WP_013882201.1	WP_013882201.1		prolipoprotein diacylglyceryl transferase			CELGI_RS00700	801	266	
