# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	100158	100673	+	WP_043599384.1	WP_043599384.1		low molecular weight phosphotyrosine protein phosphatase			CFLA_RS00410	516	171	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	100805	102370	+							CFLA_RS00415	1566		old_locus_tag=Cfla_0079
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	100805	102370	+	WP_043599387.1	WP_043599387.1		class I SAM-dependent methyltransferase			CFLA_RS00415	1566	521	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	102611	103786	+							CFLA_RS00420	1176		old_locus_tag=Cfla_0080
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	102611	103786	+	WP_013115334.1	WP_013115334.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			CFLA_RS00420	1176	391	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	103803	105173	-							CFLA_RS00425	1371		old_locus_tag=Cfla_0081
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	103803	105173	-	WP_013115335.1	WP_013115335.1		glucose-6-phosphate dehydrogenase			CFLA_RS00425	1371	456	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	105290	105655	-							CFLA_RS00430	366		old_locus_tag=Cfla_0082
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	105290	105655	-	WP_013115336.1	WP_013115336.1		hypothetical protein			CFLA_RS00430	366	121	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	105688	106722	-							CFLA_RS00435	1035		old_locus_tag=Cfla_0083
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	105688	106722	-	WP_013115337.1	WP_013115337.1		TerC family protein			CFLA_RS00435	1035	344	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	107448	108083	+							CFLA_RS00440	636		old_locus_tag=Cfla_0085
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	107448	108083	+	WP_013115339.1	WP_013115339.1		hypothetical protein			CFLA_RS00440	636	211	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	108278	109168	+							CFLA_RS00445	891		old_locus_tag=Cfla_0086
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	108278	109168	+	WP_013115340.1	WP_013115340.1		DUF72 domain-containing protein			CFLA_RS00445	891	296	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	109201	109575	+							CFLA_RS00450	375		old_locus_tag=Cfla_0087
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	109201	109575	+	WP_013115341.1	WP_013115341.1		zf-TFIIB domain-containing protein			CFLA_RS00450	375	124	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	109768	110391	+							CFLA_RS00455	624		old_locus_tag=Cfla_0088
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	109768	110391	+	WP_013115342.1	WP_013115342.1		TetR/AcrR family transcriptional regulator			CFLA_RS00455	624	207	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	110474	111409	+							CFLA_RS00460	936		old_locus_tag=Cfla_0089
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	110474	111409	+	WP_013115343.1	WP_013115343.1		alpha/beta fold hydrolase			CFLA_RS00460	936	311	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	111419	112567	-							CFLA_RS00465	1149		old_locus_tag=Cfla_0090
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	111419	112567	-	WP_013115344.1	WP_013115344.1		hypothetical protein			CFLA_RS00465	1149	382	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	112639	115245	-							CFLA_RS00470	2607		old_locus_tag=Cfla_0091
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	112639	115245	-	WP_187291317.1	WP_187291317.1		alpha/beta hydrolase-fold protein			CFLA_RS00470	2607	868	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	116442	119417	+					gcvP		CFLA_RS00475	2976		old_locus_tag=Cfla_0093
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	116442	119417	+	WP_081449747.1	WP_081449747.1		aminomethyl-transferring glycine dehydrogenase	gcvP		CFLA_RS00475	2976	991	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	119456	120619	+					gcvT		CFLA_RS00480	1164		old_locus_tag=Cfla_0094
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	119456	120619	+	WP_043599403.1	WP_043599403.1		glycine cleavage system aminomethyltransferase GcvT	gcvT		CFLA_RS00480	1164	387	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	120682	121053	+					gcvH		CFLA_RS00485	372		old_locus_tag=Cfla_0095
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	120682	121053	+	WP_013115349.1	WP_013115349.1		glycine cleavage system protein GcvH	gcvH		CFLA_RS00485	372	123	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	121388	121624	+							CFLA_RS00490	237		old_locus_tag=Cfla_0096
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	121388	121624	+	WP_013115350.1	WP_013115350.1		helix-turn-helix transcriptional regulator			CFLA_RS00490	237	78	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	121787	122242	+							CFLA_RS00495	456		old_locus_tag=Cfla_0097
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	121787	122242	+	WP_013115351.1	WP_013115351.1		NUDIX domain-containing protein			CFLA_RS00495	456	151	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	122453	122959	+							CFLA_RS00500	507		old_locus_tag=Cfla_0098
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	122453	122959	+	WP_013115352.1	WP_013115352.1		Hsp20/alpha crystallin family protein			CFLA_RS00500	507	168	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	123159	124313	-							CFLA_RS00505	1155		old_locus_tag=Cfla_0099
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	123159	124313	-	WP_013115353.1	WP_013115353.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			CFLA_RS00505	1155	384	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	124352	125416	-							CFLA_RS00510	1065		old_locus_tag=Cfla_0100
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	124352	125416	-	WP_013115354.1	WP_013115354.1		hypothetical protein			CFLA_RS00510	1065	354	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	125413	126045	-							CFLA_RS00515	633		old_locus_tag=Cfla_0101
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	125413	126045	-	WP_013115355.1	WP_013115355.1		ATP-binding cassette domain-containing protein			CFLA_RS00515	633	210	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	126049	127098	-							CFLA_RS00520	1050		old_locus_tag=Cfla_0102
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	126049	127098	-	WP_013115356.1	WP_013115356.1		hypothetical protein			CFLA_RS00520	1050	349	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	127123	127740	-							CFLA_RS18780	618		old_locus_tag=Cfla_0103
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	127123	127740	-	WP_013115357.1	WP_013115357.1		hypothetical protein			CFLA_RS18780	618	205	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	127742	128002	-							CFLA_RS00530	261		
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	127742	128002	-	WP_043598655.1	WP_043598655.1		hypothetical protein			CFLA_RS00530	261	86	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	128341	130692	-					metE		CFLA_RS00535	2352		old_locus_tag=Cfla_0105
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	128341	130692	-	WP_013115359.1	WP_013115359.1		5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	metE		CFLA_RS00535	2352	783	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	130689	131768	-							CFLA_RS00540	1080		old_locus_tag=Cfla_0106
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	130689	131768	-	WP_013115360.1	WP_013115360.1		methylenetetrahydrofolate reductase			CFLA_RS00540	1080	359	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	132057	132275	-							CFLA_RS00545	219		old_locus_tag=Cfla_0107
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	132057	132275	-	WP_013115361.1	WP_013115361.1		hypothetical protein			CFLA_RS00545	219	72	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	132327	132920	-							CFLA_RS00550	594		old_locus_tag=Cfla_0108
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	132327	132920	-	WP_013115362.1	WP_013115362.1		DNA-3-methyladenine glycosylase I			CFLA_RS00550	594	197	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	133173	134537	+							CFLA_RS18785	1365		old_locus_tag=Cfla_0109
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	133173	134537	+	WP_245530274.1	WP_245530274.1		M15 family metallopeptidase			CFLA_RS18785	1365	454	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	134691	135479	-							CFLA_RS00560	789		old_locus_tag=Cfla_0110
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	134691	135479	-	WP_013115364.1	WP_013115364.1		SCO1664 family protein			CFLA_RS00560	789	262	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	135476	136015	-							CFLA_RS00565	540		old_locus_tag=Cfla_0111
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	135476	136015	-	WP_013115365.1	WP_013115365.1		DUF3090 domain-containing protein			CFLA_RS00565	540	179	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	136035	136739	-							CFLA_RS00570	705		old_locus_tag=Cfla_0112
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	136035	136739	-	WP_013115366.1	WP_013115366.1		MSMEG_4193 family putative phosphomutase			CFLA_RS00570	705	234	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	136777	141459	-					hrpA		CFLA_RS00575	4683		old_locus_tag=Cfla_0113
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	136777	141459	-	WP_013115367.1	WP_013115367.1		ATP-dependent RNA helicase HrpA	hrpA		CFLA_RS00575	4683	1560	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	141786	142013	+							CFLA_RS00580	228		old_locus_tag=Cfla_0114
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	141786	142013	+	WP_013115368.1	WP_013115368.1		molybdopterin oxidoreductase			CFLA_RS00580	228	75	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	142210	142521	+							CFLA_RS00585	312		old_locus_tag=Cfla_0115
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	142210	142521	+	WP_013115369.1	WP_013115369.1		hypothetical protein			CFLA_RS00585	312	103	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	142632	143630	-							CFLA_RS00590	999		old_locus_tag=Cfla_0116
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	142632	143630	-	WP_013115370.1	WP_013115370.1		cation transporter			CFLA_RS00590	999	332	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	143627	144118	-							CFLA_RS00595	492		old_locus_tag=Cfla_0117
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	143627	144118	-	WP_013115371.1	WP_013115371.1		transporter substrate-binding domain-containing protein			CFLA_RS00595	492	163	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	144155	144871	-							CFLA_RS00600	717		old_locus_tag=Cfla_0118
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	144155	144871	-	WP_013115372.1	WP_013115372.1		DUF1361 domain-containing protein			CFLA_RS00600	717	238	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	145032	145679	-							CFLA_RS20255	648		old_locus_tag=Cfla_0119
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	145032	145679	-	WP_013115373.1	WP_013115373.1		hypothetical protein			CFLA_RS20255	648	215	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	145699	147156	+							CFLA_RS20740	1458		
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	145699	147156	+	WP_043598657.1	WP_043598657.1		hypothetical protein			CFLA_RS20740	1458	485	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	147252	147725	+							CFLA_RS20745	474		old_locus_tag=Cfla_0121
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	147252	147725	+	WP_043599416.1	WP_043599416.1		hypothetical protein			CFLA_RS20745	474	157	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	147944	148294	+							CFLA_RS00620	351		old_locus_tag=Cfla_0122
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	147944	148294	+	WP_013115376.1	WP_013115376.1		STAS domain-containing protein			CFLA_RS00620	351	116	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	148366	149535	+							CFLA_RS00625	1170		old_locus_tag=Cfla_0123
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	148366	149535	+	WP_013115377.1	WP_013115377.1		exonuclease SbcCD subunit D			CFLA_RS00625	1170	389	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	149535	152675	+							CFLA_RS00630	3141		old_locus_tag=Cfla_0124
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	149535	152675	+	WP_013115378.1	WP_013115378.1		SMC family ATPase			CFLA_RS00630	3141	1046	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	152682	153098	-							CFLA_RS00635	417		old_locus_tag=Cfla_0125
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	152682	153098	-	WP_013115379.1	WP_013115379.1		hypothetical protein			CFLA_RS00635	417	138	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	153255	153938	+							CFLA_RS00640	684		old_locus_tag=Cfla_0126
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	153255	153938	+	WP_013115380.1	WP_013115380.1		DUF2993 domain-containing protein			CFLA_RS00640	684	227	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	153935	155704	+							CFLA_RS19360	1770		old_locus_tag=Cfla_0127
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	153935	155704	+	WP_081449619.1	WP_081449619.1		M50 family metallopeptidase			CFLA_RS19360	1770	589	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	155708	156571	-							CFLA_RS00650	864		old_locus_tag=Cfla_0128
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	155708	156571	-	WP_245530275.1	WP_245530275.1		HNH endonuclease family protein			CFLA_RS00650	864	287	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	156671	157153	-							CFLA_RS00655	483		old_locus_tag=Cfla_0129
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	156671	157153	-	WP_013115383.1	WP_013115383.1		hypothetical protein			CFLA_RS00655	483	160	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	157293	158840	+							CFLA_RS00660	1548		old_locus_tag=Cfla_0130
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	157293	158840	+	WP_013115384.1	WP_013115384.1		amino acid permease			CFLA_RS00660	1548	515	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	158965	159432	+							CFLA_RS00665	468		old_locus_tag=Cfla_0131
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	158965	159432	+	WP_013115385.1	WP_013115385.1		hypothetical protein			CFLA_RS00665	468	155	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	159550	161025	+							CFLA_RS00670	1476		old_locus_tag=Cfla_0132
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	159550	161025	+	WP_013115386.1	WP_013115386.1		flotillin family protein			CFLA_RS00670	1476	491	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	161576	163972	+							CFLA_RS00675	2397		old_locus_tag=Cfla_0133
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	161576	163972	+	WP_013115387.1	WP_013115387.1		glycoside hydrolase family 31 protein			CFLA_RS00675	2397	798	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	164000	165277	+							CFLA_RS00680	1278		old_locus_tag=Cfla_0134
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	164000	165277	+	WP_245530276.1	WP_245530276.1		alpha/beta hydrolase			CFLA_RS00680	1278	425	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	166074	167756	+							CFLA_RS18790	1683		old_locus_tag=Cfla_0137
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	166074	167756	+	WP_013115391.1	WP_013115391.1		OmpA family protein			CFLA_RS18790	1683	560	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	167861	168601	+							CFLA_RS20265	741		old_locus_tag=Cfla_0138
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	167861	168601	+	WP_245530326.1	WP_245530326.1		OmpA family protein			CFLA_RS20265	741	246	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	168922	171483	+							CFLA_RS00695	2562		old_locus_tag=Cfla_0139
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	168922	171483	+	WP_222836769.1	WP_222836769.1		glycoside hydrolase family 9 protein			CFLA_RS00695	2562	853	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	171583	172008	-					nrdI		CFLA_RS00700	426		old_locus_tag=Cfla_0140
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	171583	172008	-	WP_013115393.1	WP_013115393.1		class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI	nrdI		CFLA_RS00700	426	141	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	172225	173799	+							CFLA_RS00705	1575		old_locus_tag=Cfla_0141
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	172225	173799	+	WP_013115394.1	WP_013115394.1		M20/M25/M40 family metallo-hydrolase			CFLA_RS00705	1575	524	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	174206	174481	-							CFLA_RS00710	276		old_locus_tag=Cfla_0142
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	174206	174481	-	WP_013115395.1	WP_013115395.1		helix-turn-helix transcriptional regulator			CFLA_RS00710	276	91	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	174474	175331	-							CFLA_RS00715	858		old_locus_tag=Cfla_0143
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	174474	175331	-	WP_013115396.1	WP_013115396.1		ABC transporter permease			CFLA_RS00715	858	285	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	175328	176200	-							CFLA_RS00720	873		old_locus_tag=Cfla_0144
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	175328	176200	-	WP_245530277.1	WP_245530277.1		ABC transporter ATP-binding protein			CFLA_RS00720	873	290	
