# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	90136	90603	+							LFM56_RS00390	468		old_locus_tag=LFM56_00390
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	90136	90603	+	WP_226238022.1	WP_226238022.1		hypothetical protein			LFM56_RS00390	468	155	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	90647	91144	+							LFM56_RS00395	498		old_locus_tag=LFM56_00395
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	90647	91144	+	WP_226238024.1	WP_226238024.1		GNAT family N-acetyltransferase			LFM56_RS00395	498	165	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	91259	91927	+							LFM56_RS00400	669		old_locus_tag=LFM56_00400
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	91259	91927	+	WP_087507776.1	WP_087507776.1		YceI family protein			LFM56_RS00400	669	222	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	91972	92475	+							LFM56_RS00405	504		old_locus_tag=LFM56_00405
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	91972	92475	+	WP_087507777.1	WP_087507777.1		sigma-70 family RNA polymerase sigma factor			LFM56_RS00405	504	167	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	92472	93233	+							LFM56_RS00410	762		old_locus_tag=LFM56_00410
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	92472	93233	+	WP_226238027.1	WP_226238027.1		zf-HC2 domain-containing protein			LFM56_RS00410	762	253	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	93241	93456	+							LFM56_RS00415	216		old_locus_tag=LFM56_00415
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	93241	93456	+	WP_087507779.1	WP_087507779.1		hypothetical protein			LFM56_RS00415	216	71	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	93453	94347	-							LFM56_RS00420	895		old_locus_tag=LFM56_00420
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	93453	94347	-	WP_226238029.1	WP_226238029.1		IS5 family transposase			LFM56_RS00420	894	297	ribosomal_slippage
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	94723	96009	+							LFM56_RS00425	1287		old_locus_tag=LFM56_00425
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	94723	96009	+	WP_226238032.1	WP_226238032.1		S1 family peptidase			LFM56_RS00425	1287	428	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	96439	96879	-							LFM56_RS00430	441		old_locus_tag=LFM56_00430
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	96439	96879	-	WP_226238034.1	WP_226238034.1		DUF4913 domain-containing protein			LFM56_RS00430	441	146	
gene	pseudogene	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	96876	97664	-							LFM56_RS00435	789		pseudo;old_locus_tag=LFM56_00435
CDS	without_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	96876	97664	-				TraG/TraD/VirD4 family protein			LFM56_RS00435	789		pseudo
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	98341	99093	+							LFM56_RS00440	753		old_locus_tag=LFM56_00440
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	98341	99093	+	WP_226238037.1	WP_226238037.1		HAD-IIB family hydrolase			LFM56_RS00440	753	250	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	99140	100333	-							LFM56_RS00445	1194		old_locus_tag=LFM56_00445
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	99140	100333	-	WP_226238040.1	WP_226238040.1		NAD(P)/FAD-dependent oxidoreductase			LFM56_RS00445	1194	397	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	100491	101036	+							LFM56_RS00450	546		old_locus_tag=LFM56_00450
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	100491	101036	+	WP_226238042.1	WP_226238042.1		RNA polymerase sigma factor			LFM56_RS00450	546	181	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	101033	101821	+							LFM56_RS00455	789		old_locus_tag=LFM56_00455
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	101033	101821	+	WP_163276115.1	WP_163276115.1		hypothetical protein			LFM56_RS00455	789	262	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	101922	103463	-							LFM56_RS00460	1542		old_locus_tag=LFM56_00460
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	101922	103463	-	WP_226238045.1	WP_226238045.1		cellulose binding domain-containing protein			LFM56_RS00460	1542	513	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	103650	104663	-							LFM56_RS00465	1014		old_locus_tag=LFM56_00465
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	103650	104663	-	WP_087507816.1	WP_087507816.1		LacI family transcriptional regulator			LFM56_RS00465	1014	337	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	104822	106348	+							LFM56_RS00470	1527		old_locus_tag=LFM56_00470
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	104822	106348	+	WP_226238047.1	WP_226238047.1		alpha-N-arabinofuranosidase			LFM56_RS00470	1527	508	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	106714	107694	+							LFM56_RS00475	981		old_locus_tag=LFM56_00475
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	106714	107694	+	WP_226238050.1	WP_226238050.1		sugar ABC transporter permease			LFM56_RS00475	981	326	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	107691	108620	+							LFM56_RS00480	930		old_locus_tag=LFM56_00480
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	107691	108620	+	WP_226238053.1	WP_226238053.1		carbohydrate ABC transporter permease			LFM56_RS00480	930	309	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	108743	110104	+							LFM56_RS00485	1362		old_locus_tag=LFM56_00485
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	108743	110104	+	WP_087507789.1	WP_087507789.1		ABC transporter substrate-binding protein			LFM56_RS00485	1362	453	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	110101	110844	+							LFM56_RS00490	744		old_locus_tag=LFM56_00490
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	110101	110844	+	WP_070319913.1	WP_070319913.1		glycerophosphodiester phosphodiesterase			LFM56_RS00490	744	247	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	110923	111789	-							LFM56_RS00495	867		old_locus_tag=LFM56_00495
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	110923	111789	-	WP_226238055.1	WP_226238055.1		DUF2236 domain-containing protein			LFM56_RS00495	867	288	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	111926	112390	+							LFM56_RS00500	465		old_locus_tag=LFM56_00500
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	111926	112390	+	WP_226238057.1	WP_226238057.1		GyrI-like domain-containing protein			LFM56_RS00500	465	154	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	112454	112822	-							LFM56_RS00505	369		old_locus_tag=LFM56_00505
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	112454	112822	-	WP_087507793.1	WP_087507793.1		VOC family protein			LFM56_RS00505	369	122	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	113033	113350	+							LFM56_RS00510	318		old_locus_tag=LFM56_00510
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	113033	113350	+	WP_046529599.1	WP_046529599.1		hypothetical protein			LFM56_RS00510	318	105	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	113472	114716	+							LFM56_RS00515	1245		old_locus_tag=LFM56_00515
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	113472	114716	+	WP_226238059.1	WP_226238059.1		histidine kinase			LFM56_RS00515	1245	414	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	114713	115366	+							LFM56_RS00520	654		old_locus_tag=LFM56_00520
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	114713	115366	+	WP_226238062.1	WP_226238062.1		response regulator transcription factor			LFM56_RS00520	654	217	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	115366	115911	+							LFM56_RS00525	546		old_locus_tag=LFM56_00525
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	115366	115911	+	WP_226238064.1	WP_226238064.1		hypothetical protein			LFM56_RS00525	546	181	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	115978	116541	-							LFM56_RS00530	564		old_locus_tag=LFM56_00530
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	115978	116541	-	WP_226238066.1	WP_226238066.1		DinB family protein			LFM56_RS00530	564	187	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	116648	117532	-							LFM56_RS00535	885		old_locus_tag=LFM56_00535
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	116648	117532	-	WP_087507798.1	WP_087507798.1		ArgP/LysG family DNA-binding transcriptional regulator			LFM56_RS00535	885	294	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	117603	118406	+							LFM56_RS00540	804		old_locus_tag=LFM56_00540
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	117603	118406	+	WP_087507799.1	WP_087507799.1		LysE family transporter			LFM56_RS00540	804	267	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	118620	119150	+							LFM56_RS00545	531		old_locus_tag=LFM56_00545
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	118620	119150	+	WP_087507800.1	WP_087507800.1		GNAT family N-acetyltransferase			LFM56_RS00545	531	176	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	119203	120126	+							LFM56_RS00550	924		old_locus_tag=LFM56_00550
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	119203	120126	+	WP_226238068.1	WP_226238068.1		NADP-dependent oxidoreductase			LFM56_RS00550	924	307	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	120182	121549	-							LFM56_RS00555	1368		old_locus_tag=LFM56_00555
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	120182	121549	-	WP_226238070.1	WP_226238070.1		M15 family metallopeptidase			LFM56_RS00555	1368	455	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	121770	123011	-							LFM56_RS00560	1242		old_locus_tag=LFM56_00560
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	121770	123011	-	WP_226238073.1	WP_226238073.1		alpha-amylase family protein			LFM56_RS00560	1242	413	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	123036	124022	-							LFM56_RS00565	987		old_locus_tag=LFM56_00565
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	123036	124022	-	WP_226238075.1	WP_226238075.1		hypothetical protein			LFM56_RS00565	987	328	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	124019	125401	-							LFM56_RS00570	1383		old_locus_tag=LFM56_00570
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	124019	125401	-	WP_226238077.1	WP_226238077.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			LFM56_RS00570	1383	460	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	125570	127006	+							LFM56_RS00575	1437		old_locus_tag=LFM56_00575
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	125570	127006	+	WP_226238080.1	WP_226238080.1		amidase			LFM56_RS00575	1437	478	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	127038	128177	+							LFM56_RS00580	1140		old_locus_tag=LFM56_00580
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	127038	128177	+	WP_226238083.1	WP_226238083.1		extracellular solute-binding protein			LFM56_RS00580	1140	379	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	128177	129232	+							LFM56_RS00585	1056		old_locus_tag=LFM56_00585
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	128177	129232	+	WP_226238085.1	WP_226238085.1		ABC transporter ATP-binding protein			LFM56_RS00585	1056	351	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	129229	130122	+							LFM56_RS00590	894		old_locus_tag=LFM56_00590
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	129229	130122	+	WP_201775275.1	WP_201775275.1		ABC transporter permease			LFM56_RS00590	894	297	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	130115	130924	+							LFM56_RS00595	810		old_locus_tag=LFM56_00595
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	130115	130924	+	WP_070319892.1	WP_070319892.1		ABC transporter permease			LFM56_RS00595	810	269	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	130934	133054	+							LFM56_RS00600	2121		old_locus_tag=LFM56_00600
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	130934	133054	+	WP_226238087.1	WP_226238087.1		hydantoinase/oxoprolinase family protein			LFM56_RS00600	2121	706	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	133047	135014	+							LFM56_RS00605	1968		old_locus_tag=LFM56_00605
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	133047	135014	+	WP_226238089.1	WP_226238089.1		hydantoinase B/oxoprolinase family protein			LFM56_RS00605	1968	655	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	135018	136145	-							LFM56_RS00610	1128		old_locus_tag=LFM56_00610
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	135018	136145	-	WP_226238091.1	WP_226238091.1		6-phosphofructokinase			LFM56_RS00610	1128	375	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	136291	136629	-							LFM56_RS00615	339		old_locus_tag=LFM56_00615
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	136291	136629	-	WP_046529585.1	WP_046529585.1		YnfA family protein			LFM56_RS00615	339	112	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	136701	137765	-							LFM56_RS00620	1065		old_locus_tag=LFM56_00620
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	136701	137765	-	WP_226238093.1	WP_226238093.1		beta-lactamase family protein			LFM56_RS00620	1065	354	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	137836	138786	+							LFM56_RS00625	951		old_locus_tag=LFM56_00625
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	137836	138786	+	WP_226238095.1	WP_226238095.1		DMT family transporter			LFM56_RS00625	951	316	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	138783	139466	+							LFM56_RS00630	684		old_locus_tag=LFM56_00630
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	138783	139466	+	WP_087510514.1	WP_087510514.1		GntR family transcriptional regulator			LFM56_RS00630	684	227	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	139555	140130	+							LFM56_RS00635	576		old_locus_tag=LFM56_00635
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	139555	140130	+	WP_226238097.1	WP_226238097.1		hypothetical protein			LFM56_RS00635	576	191	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	140138	140848	-							LFM56_RS00640	711		old_locus_tag=LFM56_00640
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	140138	140848	-	WP_226238100.1	WP_226238100.1		LysE family transporter			LFM56_RS00640	711	236	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	141070	142353	+							LFM56_RS00645	1284		old_locus_tag=LFM56_00645
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	141070	142353	+	WP_226238103.1	WP_226238103.1		AI-2E family transporter			LFM56_RS00645	1284	427	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	142440	142577	+							LFM56_RS00650	138		old_locus_tag=LFM56_00650
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	142440	142577	+	WP_156442121.1	WP_156442121.1		hypothetical protein			LFM56_RS00650	138	45	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	142619	143236	+							LFM56_RS00655	618		old_locus_tag=LFM56_00655
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	142619	143236	+	WP_070320190.1	WP_070320190.1		winged helix-turn-helix domain-containing protein			LFM56_RS00655	618	205	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	143260	144030	-					aroD		LFM56_RS00660	771		old_locus_tag=LFM56_00660
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	143260	144030	-	WP_226238105.1	WP_226238105.1		type I 3-dehydroquinate dehydratase	aroD		LFM56_RS00660	771	256	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	144081	144644	-							LFM56_RS00665	564		old_locus_tag=LFM56_00665
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	144081	144644	-	WP_226238107.1	WP_226238107.1		ATP-binding protein			LFM56_RS00665	564	187	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	144827	146320	-							LFM56_RS00670	1494		old_locus_tag=LFM56_00670
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	144827	146320	-	WP_226238109.1	WP_226238109.1		NAD(P)/FAD-dependent oxidoreductase			LFM56_RS00670	1494	497	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	147249	148082	+							LFM56_RS00675	834		old_locus_tag=LFM56_00675
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	147249	148082	+	WP_226238111.1	WP_226238111.1		LLM class flavin-dependent oxidoreductase			LFM56_RS00675	834	277	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	148197	148859	-							LFM56_RS00680	663		old_locus_tag=LFM56_00680
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	148197	148859	-	WP_226238114.1	WP_226238114.1		GNAT family N-acetyltransferase			LFM56_RS00680	663	220	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	149174	151114	+							LFM56_RS00685	1941		old_locus_tag=LFM56_00685
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	149174	151114	+	WP_226238117.1	WP_226238117.1		penicillin-binding protein			LFM56_RS00685	1941	646	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	151174	152151	+							LFM56_RS00690	978		old_locus_tag=LFM56_00690
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	151174	152151	+	WP_070320185.1	WP_070320185.1		aldo/keto reductase			LFM56_RS00690	978	325	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	152285	154627	+							LFM56_RS00695	2343		old_locus_tag=LFM56_00695
CDS	with_protein	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	152285	154627	+	WP_226238119.1	WP_226238119.1		SpoIIE family protein phosphatase			LFM56_RS00695	2343	780	
gene	protein_coding	GCF_020412445.1	Primary Assembly	chromosome		NZ_CP084585.1	154624	155262	+							LFM56_RS00700	639		old_locus_tag=LFM56_00700
