# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	96364	97689	+	WP_157457153.1	WP_157457153.1		glycoside hydrolase family 3 protein			CELF_RS00410	1326	441	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	97813	98172	+							CELF_RS00415	360		old_locus_tag=Celf_0082
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	97813	98172	+	WP_013769262.1	WP_013769262.1		RidA family protein			CELF_RS00415	360	119	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	98317	99336	+							CELF_RS00420	1020		old_locus_tag=Celf_0083
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	98317	99336	+	WP_013769263.1	WP_013769263.1		LacI family transcriptional regulator			CELF_RS00420	1020	339	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	99550	100845	+							CELF_RS00425	1296		old_locus_tag=Celf_0084
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	99550	100845	+	WP_013769264.1	WP_013769264.1		extracellular solute-binding protein			CELF_RS00425	1296	431	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	100860	101873	+							CELF_RS00430	1014		old_locus_tag=Celf_0085
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	100860	101873	+	WP_041553287.1	WP_041553287.1		sugar ABC transporter permease			CELF_RS00430	1014	337	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	101873	102766	+							CELF_RS00435	894		old_locus_tag=Celf_0086
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	101873	102766	+	WP_013769266.1	WP_013769266.1		carbohydrate ABC transporter permease			CELF_RS00435	894	297	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	102798	103235	+							CELF_RS00440	438		old_locus_tag=Celf_0087
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	102798	103235	+	WP_013769267.1	WP_013769267.1		DUF3237 family protein			CELF_RS00440	438	145	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	103525	104919	+							CELF_RS00445	1395		old_locus_tag=Celf_0088
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	103525	104919	+	WP_013769268.1	WP_013769268.1		endo-1,4-beta-xylanase			CELF_RS00445	1395	464	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	105052	105786	+							CELF_RS00450	735		old_locus_tag=Celf_0089
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	105052	105786	+	WP_157457154.1	WP_157457154.1		glycoside hydrolase family 16 protein			CELF_RS00450	735	244	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	105822	106352	-							CELF_RS00455	531		old_locus_tag=Celf_0090
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	105822	106352	-	WP_126297626.1	WP_126297626.1		hypothetical protein			CELF_RS00455	531	176	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	106496	106807	+							CELF_RS00460	312		old_locus_tag=Celf_0091
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	106496	106807	+	WP_013769271.1	WP_013769271.1		DUF5808 domain-containing protein			CELF_RS00460	312	103	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	107048	107533	+							CELF_RS00465	486		old_locus_tag=Celf_0092
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	107048	107533	+	WP_013769272.1	WP_013769272.1		hypothetical protein			CELF_RS00465	486	161	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	107524	109143	+							CELF_RS00470	1620		old_locus_tag=Celf_0093
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	107524	109143	+	WP_126297628.1	WP_126297628.1		hypothetical protein			CELF_RS00470	1620	539	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	109140	109799	+							CELF_RS00475	660		old_locus_tag=Celf_0094
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	109140	109799	+	WP_013769274.1	WP_013769274.1		ABC transporter ATP-binding protein			CELF_RS00475	660	219	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	109796	111001	+							CELF_RS00480	1206		old_locus_tag=Celf_0095
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	109796	111001	+	WP_013769275.1	WP_013769275.1		FtsX-like permease family protein			CELF_RS00480	1206	401	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	110998	112032	+							CELF_RS20115	1035		old_locus_tag=Celf_0096
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	110998	112032	+	WP_013769276.1	WP_013769276.1		hypothetical protein			CELF_RS20115	1035	344	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	112071	113012	+							CELF_RS00490	942		old_locus_tag=Celf_0097
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	112071	113012	+	WP_126297629.1	WP_126297629.1		hypothetical protein			CELF_RS00490	942	313	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	113117	114079	+							CELF_RS00495	963		old_locus_tag=Celf_0098
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	113117	114079	+	WP_013769278.1	WP_013769278.1		SPFH domain-containing protein			CELF_RS00495	963	320	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	114076	114315	+							CELF_RS00500	240		old_locus_tag=Celf_0099
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	114076	114315	+	WP_041553291.1	WP_041553291.1		hypothetical protein			CELF_RS00500	240	79	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	114351	114752	+							CELF_RS00505	402		old_locus_tag=Celf_0100
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	114351	114752	+	WP_013769280.1	WP_013769280.1		SRPBCC family protein			CELF_RS00505	402	133	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	114878	115159	+							CELF_RS00510	282		old_locus_tag=Celf_0101
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	114878	115159	+	WP_013769281.1	WP_013769281.1		isoamylase early set domain-containing protein			CELF_RS00510	282	93	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	115388	115954	+							CELF_RS00515	567		old_locus_tag=Celf_0102
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	115388	115954	+	WP_013769282.1	WP_013769282.1		hypothetical protein			CELF_RS00515	567	188	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	115954	117060	+							CELF_RS19265	1107		old_locus_tag=Celf_0103
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	115954	117060	+	WP_013769283.1	WP_013769283.1		peptidoglycan-binding protein			CELF_RS19265	1107	368	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	117092	117730	+							CELF_RS00525	639		old_locus_tag=Celf_0104
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	117092	117730	+	WP_013769284.1	WP_013769284.1		ATP-binding cassette domain-containing protein			CELF_RS00525	639	212	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	117727	118890	+							CELF_RS00530	1164		old_locus_tag=Celf_0105
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	117727	118890	+	WP_013769285.1	WP_013769285.1		ABC transporter permease			CELF_RS00530	1164	387	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	118919	119377	-							CELF_RS00535	459		old_locus_tag=Celf_0106
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	118919	119377	-	WP_041553293.1	WP_041553293.1		hypothetical protein			CELF_RS00535	459	152	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	119527	120012	+							CELF_RS00540	486		old_locus_tag=Celf_0107
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	119527	120012	+	WP_013769287.1	WP_013769287.1		YbjN domain-containing protein			CELF_RS00540	486	161	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	120014	121861	+							CELF_RS00545	1848		old_locus_tag=Celf_0108
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	120014	121861	+	WP_013769288.1	WP_013769288.1		HSP90 family protein			CELF_RS00545	1848	615	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	121858	123825	+							CELF_RS00550	1968		old_locus_tag=Celf_0109
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	121858	123825	+	WP_013769289.1	WP_013769289.1		hypothetical protein			CELF_RS00550	1968	655	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	124117	127857	+							CELF_RS19270	3741		old_locus_tag=Celf_0110
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	124117	127857	+	WP_013769290.1	WP_013769290.1		tetratricopeptide repeat protein			CELF_RS19270	3741	1246	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	127954	128595	+							CELF_RS00560	642		old_locus_tag=Celf_0111
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	127954	128595	+	WP_013769291.1	WP_013769291.1		NAD(P)-binding domain-containing protein			CELF_RS00560	642	213	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	128624	128974	-							CELF_RS00565	351		old_locus_tag=Celf_0112
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	128624	128974	-	WP_013769292.1	WP_013769292.1		hypothetical protein			CELF_RS00565	351	116	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	129427	129921	+							CELF_RS00570	495		old_locus_tag=Celf_0113
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	129427	129921	+	WP_013769293.1	WP_013769293.1		FBP domain-containing protein			CELF_RS00570	495	164	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	129971	130468	+							CELF_RS00575	498		old_locus_tag=Celf_0114
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	129971	130468	+	WP_013769294.1	WP_013769294.1		GyrI-like domain-containing protein			CELF_RS00575	498	165	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	130485	131324	-							CELF_RS00580	840		old_locus_tag=Celf_0115
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	130485	131324	-	WP_013769295.1	WP_013769295.1		aldo/keto reductase			CELF_RS00580	840	279	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	131548	132138	+							CELF_RS00585	591		old_locus_tag=Celf_0116
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	131548	132138	+	WP_013769296.1	WP_013769296.1		dienelactone hydrolase family protein			CELF_RS00585	591	196	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	132279	132839	+							CELF_RS00590	561		old_locus_tag=Celf_0117
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	132279	132839	+	WP_013769297.1	WP_013769297.1		hypothetical protein			CELF_RS00590	561	186	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	132952	133572	-							CELF_RS00595	621		old_locus_tag=Celf_0118
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	132952	133572	-	WP_013769298.1	WP_013769298.1		TetR/AcrR family transcriptional regulator			CELF_RS00595	621	206	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	133638	134492	-							CELF_RS00600	855		old_locus_tag=Celf_0119
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	133638	134492	-	WP_013769299.1	WP_013769299.1		tryptophan-rich sensory protein			CELF_RS00600	855	284	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	134573	135007	-							CELF_RS00605	435		old_locus_tag=Celf_0120
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	134573	135007	-	WP_013769300.1	WP_013769300.1		hypothetical protein			CELF_RS00605	435	144	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	135022	136065	-							CELF_RS00610	1044		old_locus_tag=Celf_0121
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	135022	136065	-	WP_013769301.1	WP_013769301.1		hypothetical protein			CELF_RS00610	1044	347	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	136229	137176	-							CELF_RS00615	948		old_locus_tag=Celf_0122
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	136229	137176	-	WP_013769302.1	WP_013769302.1		WYL domain-containing protein			CELF_RS00615	948	315	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	137326	137883	+							CELF_RS00620	558		old_locus_tag=Celf_0123
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	137326	137883	+	WP_013769303.1	WP_013769303.1		DUF664 domain-containing protein			CELF_RS00620	558	185	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	138035	139912	-							CELF_RS00625	1878		old_locus_tag=Celf_0124
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	138035	139912	-	WP_013769304.1	WP_013769304.1		phosphoenolpyruvate carboxykinase (GTP)			CELF_RS00625	1878	625	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	140077	141555	+							CELF_RS00630	1479		old_locus_tag=Celf_0125
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	140077	141555	+	WP_041553652.1	WP_041553652.1		helix-turn-helix transcriptional regulator			CELF_RS00630	1479	492	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	141911	142867	+							CELF_RS00635	957		old_locus_tag=Celf_0126
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	141911	142867	+	WP_013769306.1	WP_013769306.1		sugar ABC transporter permease			CELF_RS00635	957	318	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	142864	143814	+							CELF_RS00640	951		old_locus_tag=Celf_0127
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	142864	143814	+	WP_013769307.1	WP_013769307.1		carbohydrate ABC transporter permease			CELF_RS00640	951	316	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	143867	145234	+							CELF_RS00645	1368		old_locus_tag=Celf_0128
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	143867	145234	+	WP_013769308.1	WP_013769308.1		extracellular solute-binding protein			CELF_RS00645	1368	455	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	145242	146138	-							CELF_RS00650	897		old_locus_tag=Celf_0129
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	145242	146138	-	WP_232014279.1	WP_232014279.1		LCP family protein			CELF_RS00650	897	298	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	146087	146524	-							CELF_RS21010	438		
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	146087	146524	-	WP_232014280.1	WP_232014280.1		hypothetical protein			CELF_RS21010	438	145	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	146637	147554	-							CELF_RS00655	918		old_locus_tag=Celf_0130
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	146637	147554	-	WP_013769309.1	WP_013769309.1		cation diffusion facilitator family transporter			CELF_RS00655	918	305	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	147765	148055	+							CELF_RS00660	291		old_locus_tag=Celf_0131
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	147765	148055	+	WP_013769310.1	WP_013769310.1		DUF4287 domain-containing protein			CELF_RS00660	291	96	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	148194	149747	-							CELF_RS00665	1554		old_locus_tag=Celf_0132
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	148194	149747	-	WP_013769311.1	WP_013769311.1		M20/M25/M40 family metallo-hydrolase			CELF_RS00665	1554	517	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	149919	150311	-							CELF_RS00670	393		old_locus_tag=Celf_0133
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	149919	150311	-	WP_013769312.1	WP_013769312.1		MerR family transcriptional regulator			CELF_RS00670	393	130	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	150371	151627	+							CELF_RS00675	1257		old_locus_tag=Celf_0134
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	150371	151627	+	WP_232014281.1	WP_232014281.1		MFS transporter			CELF_RS00675	1257	418	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	151664	152110	+							CELF_RS00680	447		old_locus_tag=Celf_0135
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	151664	152110	+	WP_013769314.1	WP_013769314.1		YciI family protein			CELF_RS00680	447	148	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	152128	153342	+							CELF_RS00685	1215		old_locus_tag=Celf_0136
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	152128	153342	+	WP_013769315.1	WP_013769315.1		RNA polymerase sigma24 factor			CELF_RS00685	1215	404	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	153526	153708	+							CELF_RS00690	183		old_locus_tag=Celf_0137
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	153526	153708	+	WP_013769316.1	WP_013769316.1		antitoxin			CELF_RS00690	183	60	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	153853	155142	+							CELF_RS00695	1290		old_locus_tag=Celf_0138
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	153853	155142	+	WP_013769317.1	WP_013769317.1		cytochrome P450			CELF_RS00695	1290	429	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	155269	155517	-							CELF_RS00700	249		old_locus_tag=Celf_0139
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	155269	155517	-	WP_013769318.1	WP_013769318.1		PspC domain-containing protein			CELF_RS00700	249	82	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	155684	157960	-							CELF_RS00705	2277		old_locus_tag=Celf_0140
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	155684	157960	-	WP_013769319.1	WP_013769319.1		glycoside hydrolase family 3 C-terminal domain-containing protein			CELF_RS00705	2277	758	
gene	protein_coding	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	158198	158611	+							CELF_RS00710	414		old_locus_tag=Celf_0141
CDS	with_protein	GCF_000212695.1	Primary Assembly	chromosome		NC_015514.1	158198	158611	+	WP_013769320.1	WP_013769320.1		VOC family protein			CELF_RS00710	414	137	
