# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	82220	83296	+	WP_208012476.1	WP_208012476.1		putative sulfate exporter family transporter			E5225_RS00400	1077	358	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	83388	83987	+							E5225_RS00405	600		old_locus_tag=E5225_00405
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	83388	83987	+	WP_135972599.1	WP_135972599.1		sugar O-acetyltransferase			E5225_RS00405	600	199	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	84058	85203	-							E5225_RS00410	1146		old_locus_tag=E5225_00410
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	84058	85203	-	WP_135972598.1	WP_135972598.1		hypothetical protein			E5225_RS00410	1146	381	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	85276	87927	-							E5225_RS00415	2652		old_locus_tag=E5225_00415
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	85276	87927	-	WP_166435913.1	WP_166435913.1		alpha/beta hydrolase-fold protein			E5225_RS00415	2652	883	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	88263	88634	-							E5225_RS00420	372		old_locus_tag=E5225_00420
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	88263	88634	-	WP_135972596.1	WP_135972596.1		VOC family protein			E5225_RS00420	372	123	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	89137	92052	+					gcvP		E5225_RS00425	2916		old_locus_tag=E5225_00425
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	89137	92052	+	WP_208012478.1	WP_208012478.1		aminomethyl-transferring glycine dehydrogenase	gcvP		E5225_RS00425	2916	971	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	92091	93260	+					gcvT		E5225_RS00430	1170		old_locus_tag=E5225_00430
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	92091	93260	+	WP_135972609.1	WP_135972609.1		glycine cleavage system aminomethyltransferase GcvT	gcvT		E5225_RS00430	1170	389	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	93334	93705	+					gcvH		E5225_RS00435	372		old_locus_tag=E5225_00435
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	93334	93705	+	WP_135972594.1	WP_135972594.1		glycine cleavage system protein GcvH	gcvH		E5225_RS00435	372	123	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	94045	94281	+							E5225_RS00440	237		old_locus_tag=E5225_00440
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	94045	94281	+	WP_135972593.1	WP_135972593.1		helix-turn-helix transcriptional regulator			E5225_RS00440	237	78	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	94431	94901	+							E5225_RS00445	471		old_locus_tag=E5225_00445
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	94431	94901	+	WP_135972592.1	WP_135972592.1		(deoxy)nucleoside triphosphate pyrophosphohydrolase			E5225_RS00445	471	156	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	95062	95508	+							E5225_RS00450	447		old_locus_tag=E5225_00450
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	95062	95508	+	WP_135972591.1	WP_135972591.1		Hsp20/alpha crystallin family protein			E5225_RS00450	447	148	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	95578	96705	-							E5225_RS00455	1128		old_locus_tag=E5225_00455
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	95578	96705	-	WP_135972590.1	WP_135972590.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			E5225_RS00455	1128	375	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	96815	97456	+							E5225_RS00460	642		old_locus_tag=E5225_00460
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	96815	97456	+	WP_135972589.1	WP_135972589.1		dihydrofolate reductase family protein			E5225_RS00460	642	213	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	97591	99939	-					metE		E5225_RS00465	2349		old_locus_tag=E5225_00465
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	97591	99939	-	WP_135972588.1	WP_135972588.1		5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	metE		E5225_RS00465	2349	782	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	99936	101045	-							E5225_RS00470	1110		old_locus_tag=E5225_00470
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	99936	101045	-	WP_135972587.1	WP_135972587.1		methylenetetrahydrofolate reductase			E5225_RS00470	1110	369	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	101384	101602	-							E5225_RS00475	219		old_locus_tag=E5225_00475
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	101384	101602	-	WP_135972586.1	WP_135972586.1		hypothetical protein			E5225_RS00475	219	72	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	101656	102336	-							E5225_RS00480	681		old_locus_tag=E5225_00480
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	101656	102336	-	WP_135972585.1	WP_135972585.1		DNA-3-methyladenine glycosylase I			E5225_RS00480	681	226	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	102446	103303	-							E5225_RS00485	858		old_locus_tag=E5225_00485
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	102446	103303	-	WP_135972584.1	WP_135972584.1		TetR/AcrR family transcriptional regulator			E5225_RS00485	858	285	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	103374	104345	+							E5225_RS00490	972		old_locus_tag=E5225_00490
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	103374	104345	+	WP_135972583.1	WP_135972583.1		ATP-binding cassette domain-containing protein			E5225_RS00490	972	323	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	104342	105142	+							E5225_RS00495	801		old_locus_tag=E5225_00495
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	104342	105142	+	WP_135972582.1	WP_135972582.1		ABC transporter permease			E5225_RS00495	801	266	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	105162	105923	-					fabG		E5225_RS00500	762		old_locus_tag=E5225_00500
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	105162	105923	-	WP_135972581.1	WP_135972581.1		3-oxoacyl-ACP reductase FabG	fabG		E5225_RS00500	762	253	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	106071	107468	+							E5225_RS00505	1398		old_locus_tag=E5225_00505
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	106071	107468	+	WP_135972580.1	WP_135972580.1		MFS transporter			E5225_RS00505	1398	465	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	107465	108511	+							E5225_RS00510	1047		old_locus_tag=E5225_00510
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	107465	108511	+	WP_166435912.1	WP_166435912.1		alpha/beta hydrolase			E5225_RS00510	1047	348	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	108562	108987	+							E5225_RS00515	426		old_locus_tag=E5225_00515
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	108562	108987	+	WP_135972578.1	WP_135972578.1		pyridoxamine 5'-phosphate oxidase family protein			E5225_RS00515	426	141	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	109069	110004	-							E5225_RS00520	936		old_locus_tag=E5225_00520
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	109069	110004	-	WP_135972577.1	WP_135972577.1		aldo/keto reductase			E5225_RS00520	936	311	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	110001	110315	-							E5225_RS00525	315		old_locus_tag=E5225_00525
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	110001	110315	-	WP_135972576.1	WP_135972576.1		DAK2 domain-containing protein			E5225_RS00525	315	104	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	110331	111236	-							E5225_RS00530	906		old_locus_tag=E5225_00530
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	110331	111236	-	WP_135972608.1	WP_135972608.1		siderophore-interacting protein			E5225_RS00530	906	301	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	111415	111855	-							E5225_RS00535	441		old_locus_tag=E5225_00535
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	111415	111855	-	WP_135972575.1	WP_135972575.1		type II toxin-antitoxin system VapC family toxin			E5225_RS00535	441	146	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	111845	112111	-							E5225_RS00540	267		old_locus_tag=E5225_00540
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	111845	112111	-	WP_135972574.1	WP_135972574.1		prevent-host-death protein			E5225_RS00540	267	88	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	112254	113021	-							E5225_RS00545	768		old_locus_tag=E5225_00545
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	112254	113021	-	WP_135972573.1	WP_135972573.1		GNAT family N-acetyltransferase			E5225_RS00545	768	255	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	113114	114316	-							E5225_RS00550	1203		old_locus_tag=E5225_00550
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	113114	114316	-	WP_135972572.1	WP_135972572.1		VIT1/CCC1 family protein			E5225_RS00550	1203	400	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	114502	115404	-							E5225_RS00555	903		old_locus_tag=E5225_00555
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	114502	115404	-	WP_135972571.1	WP_135972571.1		ornithine cyclodeaminase family protein			E5225_RS00555	903	300	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	115586	116581	-							E5225_RS00560	996		old_locus_tag=E5225_00560
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	115586	116581	-	WP_135972570.1	WP_135972570.1		TIGR03557 family F420-dependent LLM class oxidoreductase			E5225_RS00560	996	331	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	116629	117753	-							E5225_RS00565	1125		old_locus_tag=E5225_00565
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	116629	117753	-	WP_135972569.1	WP_135972569.1		Gfo/Idh/MocA family oxidoreductase			E5225_RS00565	1125	374	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	117877	118587	+							E5225_RS00570	711		old_locus_tag=E5225_00570
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	117877	118587	+	WP_243738121.1	WP_243738121.1		Pr6Pr family membrane protein			E5225_RS00570	711	236	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	118613	119731	+							E5225_RS00575	1119		old_locus_tag=E5225_00575
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	118613	119731	+	WP_135972568.1	WP_135972568.1		winged helix DNA-binding domain-containing protein			E5225_RS00575	1119	372	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	119858	121273	+							E5225_RS00580	1416		old_locus_tag=E5225_00580
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	119858	121273	+	WP_166435910.1	WP_166435910.1		family 43 glycosylhydrolase			E5225_RS00580	1416	471	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	121266	121925	-							E5225_RS00585	660		old_locus_tag=E5225_00585
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	121266	121925	-	WP_208012475.1	WP_208012475.1		hypothetical protein			E5225_RS00585	660	219	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	122065	123351	+							E5225_RS00590	1287		old_locus_tag=E5225_00590
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	122065	123351	+	WP_166435909.1	WP_166435909.1		histidine kinase			E5225_RS00590	1287	428	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	123483	124091	+							E5225_RS00595	609		old_locus_tag=E5225_00595
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	123483	124091	+	WP_243738122.1	WP_243738122.1		response regulator transcription factor			E5225_RS00595	609	202	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	124364	124708	-							E5225_RS00600	345		old_locus_tag=E5225_00600
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	124364	124708	-	WP_135972564.1	WP_135972564.1		hypothetical protein			E5225_RS00600	345	114	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	124707	125708	+							E5225_RS00605	1002		old_locus_tag=E5225_00605
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	124707	125708	+	WP_135972563.1	WP_135972563.1		LacI family DNA-binding transcriptional regulator			E5225_RS00605	1002	333	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	125833	126819	+							E5225_RS00610	987		old_locus_tag=E5225_00610
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	125833	126819	+	WP_135972562.1	WP_135972562.1		ABC transporter substrate-binding protein			E5225_RS00610	987	328	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	126924	128474	+							E5225_RS00615	1551		old_locus_tag=E5225_00615
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	126924	128474	+	WP_135972561.1	WP_135972561.1		sugar ABC transporter ATP-binding protein			E5225_RS00615	1551	516	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	128471	129553	+							E5225_RS00620	1083		old_locus_tag=E5225_00620
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	128471	129553	+	WP_135972560.1	WP_135972560.1		ABC transporter permease			E5225_RS00620	1083	360	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	129550	130608	+							E5225_RS00625	1059		old_locus_tag=E5225_00625
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	129550	130608	+	WP_208012474.1	WP_208012474.1		sugar ABC transporter permease YjfF			E5225_RS00625	1059	352	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	130775	131632	-							E5225_RS00630	858		old_locus_tag=E5225_00630
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	130775	131632	-	WP_135972559.1	WP_135972559.1		SDR family oxidoreductase			E5225_RS00630	858	285	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	131706	133076	-							E5225_RS00635	1371		old_locus_tag=E5225_00635
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	131706	133076	-	WP_135972558.1	WP_135972558.1		SpoIIE family protein phosphatase			E5225_RS00635	1371	456	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	133260	134291	+							E5225_RS00640	1032		old_locus_tag=E5225_00640
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	133260	134291	+	WP_135972557.1	WP_135972557.1		TIGR03885 family FMN-dependent LLM class oxidoreductase			E5225_RS00640	1032	343	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	134288	135982	+							E5225_RS00645	1695		old_locus_tag=E5225_00645
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	134288	135982	+	WP_135972556.1	WP_135972556.1		alpha-amylase family protein			E5225_RS00645	1695	564	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	136367	137341	+							E5225_RS00650	975		old_locus_tag=E5225_00650
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	136367	137341	+	WP_135972555.1	WP_135972555.1		FKBP-type peptidyl-prolyl cis-trans isomerase			E5225_RS00650	975	324	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	137467	139524	+							E5225_RS00655	2058		old_locus_tag=E5225_00655
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	137467	139524	+	WP_135972554.1	WP_135972554.1		elongation factor G			E5225_RS00655	2058	685	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	139540	140238	-							E5225_RS17660	699		
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	139540	140238	-	WP_208012473.1	WP_208012473.1		4'-phosphopantetheinyl transferase superfamily protein			E5225_RS17660	699	232	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	140235	140777	-							E5225_RS17665	543		
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	140235	140777	-	WP_208012472.1	WP_208012472.1		SRPBCC family protein			E5225_RS17665	543	180	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	141028	141873	+							E5225_RS17670	846		
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	141028	141873	+	WP_208543836.1	WP_208543836.1		helix-turn-helix transcriptional regulator			E5225_RS17670	846	281	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	141877	142788	+							E5225_RS00670	912		old_locus_tag=E5225_00670
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	141877	142788	+	WP_135972552.1	WP_135972552.1		alpha/beta hydrolase			E5225_RS00670	912	303	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	142767	143549	-							E5225_RS00675	783		old_locus_tag=E5225_00675
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	142767	143549	-	WP_135972551.1	WP_135972551.1		DsbA family protein			E5225_RS00675	783	260	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	143546	144307	-					fabG		E5225_RS00680	762		old_locus_tag=E5225_00680
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	143546	144307	-	WP_208012470.1	WP_208012470.1		3-oxoacyl-[acyl-carrier-protein] reductase	fabG		E5225_RS00680	762	253	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	144304	145206	-							E5225_RS00685	903		old_locus_tag=E5225_00685
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	144304	145206	-	WP_135972550.1	WP_135972550.1		hypothetical protein			E5225_RS00685	903	300	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	145203	145454	-							E5225_RS00690	252		old_locus_tag=E5225_00690
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	145203	145454	-	WP_135972549.1	WP_135972549.1		acyl carrier protein			E5225_RS00690	252	83	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	145532	146632	-							E5225_RS00695	1101		old_locus_tag=E5225_00695
